# md_1200K_96atom.extxyz
|  config  |  # atoms  |  energy  | DFT energy | energy error |  force  | DFT force | force error |
     1695      96      -580.245      -580.254      9.47722e-05      11.6495      11.6408      0.017819      
     1696      96      -580.214      -580.22      6.00743e-05      11.5329      11.5344      0.0181712      
     1697      96      -580.366      -580.367      1.14439e-05      11.0411      11.0621      0.0172928      
     1698      96      -580.536      -580.534      1.6751e-05      10.5451      10.5936      0.0178807      
     1699      96      -580.701      -580.699      1.51408e-05      10.0475      10.0964      0.0169505      
     1700      96      -580.762      -580.771      9.99155e-05      11.2329      11.2311      0.0201331      
     1701      96      -580.569      -580.579      0.000102896      10.4355      10.4625      0.0174279      
     1702      96      -580.464      -580.48      0.000170886      10.8075      10.8133      0.0171023      
     1703      96      -580.485      -580.504      0.000200805      10.8205      10.8145      0.0169932      
     1704      96      -580.653      -580.673      0.00021006      10.4176      10.4257      0.0172651      
     1705      96      -580.838      -580.859      0.000216748      9.95584      9.95613      0.0170521      
     1706      96      -580.853      -580.874      0.000219137      10.1097      10.1074      0.0173846      
     1707      96      -580.666      -580.681      0.000163028      10.9664      10.9827      0.0187665      
     1708      96      -580.498      -580.508      0.00010081      11.6651      11.6881      0.0190267      
     1709      96      -580.431      -580.435      4.54964e-05      12.0556      12.1042      0.0191397      
     1710      96      -580.614      -580.615      1.45451e-05      11.6531      11.692      0.0188402      
     1711      96      -580.833      -580.834      1.44946e-06      11.1165      11.171      0.0187107      
     1712      96      -581.115      -581.117      2.20487e-05      10.547      10.5929      0.0177086      
     1713      96      -580.809      -580.815      6.3928e-05      11.2182      11.2226      0.0185477      
     1714      96      -581.23      -581.241      0.000119115      10.3373      10.3514      0.0151956      
     1715      96      -581.265      -581.281      0.00016418      10.0984      10.1053      0.0148324      
     1716      96      -581.285      -581.3      0.000156781      9.92404      9.94038      0.0148143      
     1717      96      -581.241      -581.25      9.15468e-05      9.93226      9.98232      0.0162812      
     1718      96      -581.104      -581.111      7.43698e-05      10.206      10.2594      0.0169499      
     1719      96      -581.007      -581.015      8.98648e-05      10.3542      10.4012      0.0170881      
     1720      96      -580.775      -580.787      0.000129219      10.5636      10.6082      0.0177506      
     1721      96      -580.505      -580.52      0.000154874      10.749      10.7694      0.0183079      
     1722      96      -580.286      -580.303      0.000176024      10.9974      11.0192      0.0188557      
     1723      96      -579.974      -579.993      0.000201885      11.4996      11.5148      0.0203458      
     1724      96      -579.882      -579.902      0.000214579      11.6102      11.6178      0.0202904      
     1725      96      -579.896      -579.919      0.000240986      11.4038      11.4013      0.0191711      
     1726      96      -580.007      -580.032      0.000266715      11.0461      11.0156      0.0185259      
     1727      96      -580.105      -580.131      0.00026928      10.8921      10.862      0.0172208      
     1728      96      -580.271      -580.294      0.000241707      10.9179      10.9103      0.0163909      
     1729      96      -581.025      -581.033      8.3669e-05      10.9641      10.9701      0.0165052      
     1730      96      -580.544      -580.562      0.00019084      10.9297      10.9599      0.0169379      
     1731      96      -580.688      -580.705      0.000183148      10.7816      10.7954      0.0166721      
     1732      96      -580.767      -580.785      0.000188584      10.6424      10.6641      0.0155727      
     1733      96      -580.835      -580.857      0.000227323      10.4869      10.4858      0.0165918      
     1734      96      -580.896      -580.918      0.000230745      10.3861      10.3682      0.0168882      
     1735      96      -580.93      -580.951      0.000215861      10.403      10.3983      0.0167199      
     1736      96      -580.957      -580.971      0.000148044      10.5877      10.5952      0.0166219      
     1737      96      -581.185      -581.193      9.31446e-05      10.8383      10.8521      0.0158637      
     1738      96      -580.953      -580.96      7.16797e-05      11.1828      11.2112      0.0172699      
     1739      96      -580.984      -580.99      5.84069e-05      11.2478      11.2629      0.0188519      
     1740      96      -581.029      -581.036      7.59677e-05      11.0809      11.0988      0.0183901      
     1741      96      -581.109      -581.12      0.000112927      10.6883      10.7071      0.017498      
     1742      96      -581.191      -581.203      0.000121227      10.1223      10.1062      0.0161382      
     1743      96      -581.219      -581.23      0.000112382      9.69779      9.6931      0.0156935      
     1744      96      -581.158      -581.165      7.34225e-05      9.45254      9.46362      0.0152067      
     1745      96      -580.487      -580.497      0.000101825      10.9811      10.9767      0.0195932      
     1746      96      -580.321      -580.332      0.000111123      11.3314      11.3128      0.0194462      
     1747      96      -580.076      -580.088      0.00012034      11.8146      11.7787      0.0193749      
     1748      96      -579.944      -579.954      0.000104207      12.0702      12.0518      0.0191292      
     1749      96      -579.987      -579.995      8.96369e-05      12.0314      12.0172      0.018738      
     1750      96      -580.24      -580.247      7.52476e-05      11.6009      11.6223      0.019233      
     1751      96      -580.673      -580.678      4.58293e-05      10.6488      10.7079      0.0194311      
     1752      96      -580.858      -580.864      6.87726e-05      10.2498      10.3066      0.018906      
     1753      96      -580.819      -580.83      0.000111025      10.5096      10.5131      0.0190948      
     1754      96      -580.737      -580.748      0.00011315      10.8251      10.8162      0.0183497      
     1755      96      -580.728      -580.738      0.000111936      10.9404      10.9142      0.0173185      
     1756      96      -580.57      -580.571      1.00533e-05      11.0773      11.1322      0.0178507      
     1757      96      -579.844      -579.865      0.000221113      12.0925      12.0583      0.0176586      
     1758      96      -580.732      -580.743      0.000121121      11.1799      11.1733      0.0200081      
     1759      96      -581.275      -581.287      0.000126631      9.87277      9.91042      0.0166199      
     1760      96      -580.965      -580.97      5.61517e-05      11.2805      11.2988      0.0184975      
     1761      96      -580.903      -580.914      0.000115068      10.6491      10.6355      0.0168379      
     1762      96      -581.161      -581.171      0.000102604      10.1726      10.1719      0.0159892      
     1763      96      -581.314      -581.326      0.000119439      9.8167      9.80384      0.0157462      
     1764      96      -581.278      -581.291      0.000139884      9.83354      9.813      0.0162914      
     1765      96      -581.049      -581.066      0.000168382      10.2231      10.2042      0.0176736      
     1766      96      -581.545      -581.555      0.00010422      10.1087      10.1117      0.0159071      
     1767      96      -580.677      -580.69      0.000131804      10.693      10.7088      0.018269      
     1768      96      -580.756      -580.764      8.52734e-05      10.4088      10.4367      0.0189352      
     1769      96      -580.863      -580.87      7.34044e-05      10.1282      10.1672      0.0182275      
     1770      96      -580.924      -580.934      0.000101918      9.97006      9.99962      0.0173974      
     1771      96      -580.751      -580.762      0.000113294      10.3844      10.3969      0.017299      
     1772      96      -580.627      -580.639      0.000125484      10.6704      10.6875      0.0174402      
     1773      96      -580.391      -580.404      0.000131936      11.2308      11.2553      0.0177929      
     1774      96      -580.289      -580.299      0.000107603      11.5647      11.5914      0.0185819      
     1775      96      -580.331      -580.338      6.6853e-05      11.551      11.6034      0.0186527      
     1776      96      -580.499      -580.496      2.30402e-05      11.1611      11.2724      0.0199864      
     1777      96      -580.528      -580.524      4.80489e-05      11.0503      11.1755      0.0213957      
     1778      96      -580.417      -580.412      4.63326e-05      11.3266      11.4409      0.0208384      
     1779      96      -580.273      -580.273      3.90974e-06      11.6565      11.7316      0.0203799      
     1780      96      -580.278      -580.284      6.61589e-05      11.559      11.5975      0.018751      
     1781      96      -580.484      -580.498      0.000143599      10.9154      10.9076      0.0164845      
     1782      96      -581.45      -581.45      1.63273e-06      10.294      10.3225      0.0173425      
     1783      96      -580.994      -581.007      0.000129907      9.69376      9.67934      0.0156048      
     1784      96      -581.04      -581.045      5.46981e-05      9.78208      9.80228      0.0156559      
     1785      96      -581.013      -581.013      3.72644e-06      9.99574      10.0354      0.0169207      
     1786      96      -580.986      -580.986      2.65985e-06      10.2241      10.2759      0.0177457      
     1787      96      -581.041      -581.047      6.48606e-05      10.4276      10.4788      0.0169996      
     1788      96      -581.113      -581.125      0.000125934      10.5254      10.5484      0.0159466      
     1789      96      -581.217      -581.237      0.000204991      10.4715      10.4704      0.0164865      
     1790      96      -581.359      -581.354      5.48534e-05      10.3299      10.3742      0.01776      
     1791      96      -581.154      -581.178      0.000258616      10.4005      10.3702      0.016696      
     1792      96      -580.925      -580.948      0.000229938      10.9363      10.9131      0.0167027      
     1793      96      -580.781      -580.798      0.000182446      11.3218      11.3253      0.0168524      
     1794      96      -580.768      -580.777      9.88067e-05      11.3414      11.3888      0.0166815      
     1795      96      -580.929      -580.931      1.97806e-05      10.8318      10.9067      0.0177212      
     1796      96      -580.403      -580.425      0.000226655      10.9685      10.9166      0.016716      
     1797      96      -580.48      -580.496      0.000166571      10.6773      10.641      0.0180133      
     1798      96      -580.498      -580.504      6.40089e-05      10.4992      10.4893      0.020019      
     1799      96      -580.453      -580.452      5.78698e-06      10.4549      10.4753      0.0205862      
     1800      96      -580.342      -580.335      7.82786e-05      10.5584      10.607      0.020024      
     1801      96      -580.263      -580.252      0.000106189      10.7783      10.8231      0.0190709      
     1802      96      -580.333      -580.325      8.28892e-05      10.7935      10.8537      0.0193037      
     1803      96      -580.577      -580.576      1.30354e-05      10.3818      10.4384      0.0183125      
     1804      96      -580.791      -580.797      6.14667e-05      9.97485      10.0137      0.0168812      
     1805      96      -580.966      -580.984      0.000179067      9.8043      9.78294      0.0165561      
     1806      96      -580.683      -580.675      8.10745e-05      11.1208      11.1626      0.0199526      
     1807      96      -580.902      -580.925      0.000237303      10.7606      10.7098      0.0169257      
     1808      96      -580.935      -580.955      0.000199431      10.8976      10.8633      0.0178279      
     1809      96      -581.038      -581.052      0.000148712      10.7106      10.7201      0.0180135      
     1810      96      -581.181      -581.19      9.04102e-05      10.3939      10.4144      0.0180876      
     1811      96      -581.205      -581.21      5.62543e-05      10.361      10.4212      0.0175735      
     1812      96      -581.066      -581.075      9.38064e-05      10.67      10.7086      0.0172628      
     1813      96      -580.846      -580.861      0.00015727      11.0953      11.0966      0.0178258      
     1814      96      -580.263      -580.258      5.31737e-05      11.8889      11.9223      0.0199923      
     1815      96      -580.689      -580.713      0.000246896      11.1167      11.0674      0.018532      
     1816      96      -580.797      -580.819      0.000229122      10.5985      10.5405      0.0197711      
     1817      96      -580.9      -580.917      0.000174644      10.1751      10.1527      0.020106      
     1818      96      -580.885      -580.896      0.000120333      10.1554      10.1596      0.0193914      
     1819      96      -580.763      -580.77      7.84354e-05      10.4199      10.4318      0.0201645      
     1820      96      -580.697      -580.703      6.0897e-05      10.5617      10.5832      0.0203162      
     1821      96      -580.64      -580.645      4.96592e-05      10.6503      10.6819      0.0195818      
     1822      96      -579.899      -579.896      3.13963e-05      12.5554      12.5746      0.0204534      
     1823      96      -580.866      -580.878      0.000123967      9.79218      9.80872      0.0174139      
     1824      96      -580.879      -580.893      0.000155055      9.66594      9.6544      0.0175537      
     1825      96      -580.766      -580.782      0.000157301      9.94155      9.92024      0.0183061      
     1826      96      -580.539      -580.552      0.00013508      10.4947      10.5056      0.0179985      
     1827      96      -580.356      -580.363      7.5551e-05      10.9197      10.9721      0.0190805      
     1828      96      -580.357      -580.362      4.64768e-05      10.981      11.0609      0.0192332      
     1829      96      -580.448      -580.448      3.44819e-06      11.0151      11.0903      0.0192361      
     1830      96      -579.727      -579.726      1.83481e-05      12.7951      12.7976      0.0194841      
     1831      96      -580.639      -580.633      5.72189e-05      11.1229      11.2145      0.0187767      
     1832      96      -580.706      -580.702      3.76281e-05      11.066      11.1264      0.0172555      
     1833      96      -580.731      -580.732      3.77276e-06      11.0013      11.0448      0.0162244      
     1834      96      -580.756      -580.762      6.46525e-05      10.9597      10.9731      0.0159603      
     1835      96      -580.847      -580.856      0.000101823      10.7921      10.7885      0.0160593      
     1836      96      -580.963      -580.971      7.69929e-05      10.5388      10.557      0.0168315      
     1837      96      -581.119      -581.123      3.28068e-05      10.145      10.164      0.018423      
     1838      96      -581.181      -581.182      1.25305e-05      9.9487      9.99094      0.0190015      
     1839      96      -581.124      -581.124      4.37776e-06      10.0388      10.1031      0.0196059      
     1840      96      -581.023      -581.022      1.16476e-05      10.1695      10.2224      0.0196088      
     1841      96      -580.966      -580.965      1.29935e-05      10.1824      10.2473      0.0198497      
     1842      96      -580.927      -580.925      2.01767e-05      10.1559      10.2122      0.0187159      
     1843      96      -580.904      -580.904      4.26588e-06      10.2354      10.2883      0.0183215      
     1844      96      -580.89      -580.893      3.18434e-05      10.3616      10.3996      0.0189532      
     1845      96      -580.886      -580.894      8.37288e-05      10.4608      10.4772      0.0187594      
     1846      96      -580.29      -580.292      1.64139e-05      11.0812      11.0816      0.0187033      
     1847      96      -580.902      -580.908      5.59946e-05      10.5808      10.6031      0.0162492      
     1848      96      -580.831      -580.838      7.18477e-05      10.8443      10.8925      0.0165326      
     1849      96      -580.775      -580.782      7.23544e-05      10.9014      10.9473      0.0170826      
     1850      96      -580.713      -580.718      5.95396e-05      10.8104      10.8673      0.0181422      
     1851      96      -580.643      -580.648      5.23895e-05      10.7862      10.8387      0.0180619      
     1852      96      -580.572      -580.58      8.69623e-05      10.8073      10.8307      0.018382      
     1853      96      -580.518      -580.533      0.000151247      10.7242      10.7162      0.0177941      
     1854      96      -580.509      -580.512      3.1399e-05      10.4042      10.4104      0.0192673      
     1855      96      -580.41      -580.426      0.00016338      10.5549      10.5516      0.0174426      
     1856      96      -580.337      -580.349      0.000128634      10.5497      10.5486      0.0167164      
     1857      96      -580.318      -580.329      0.000117135      10.5024      10.4961      0.0163325      
     1858      96      -580.399      -580.414      0.000151548      10.3451      10.343      0.0166215      
     1859      96      -580.557      -580.574      0.000171008      10.1732      10.1784      0.0166347      
     1860      96      -580.68      -580.695      0.000155499      10.1492      10.1659      0.017714      
     1861      96      -580.796      -580.806      0.000110642      10.3146      10.3592      0.0181973      
     1862      96      -580.845      -580.852      7.18172e-05      10.5994      10.647      0.0182743      
     1863      96      -580.867      -580.87      2.85228e-05      10.8746      10.9245      0.0179662      
     1864      96      -580.929      -580.929      6.70071e-06      11.0351      11.0692      0.0156683      
     1865      96      -581.039      -581.04      1.39043e-05      10.9717      10.9751      0.0143361      
     1866      96      -581.26      -581.264      4.14595e-05      10.5892      10.6012      0.0144157      
     1867      96      -580.095      -580.099      4.72506e-05      14.0232      14.0652      0.019083      
     1868      96      -581.51      -581.513      3.68216e-05      9.97867      10.0337      0.0172026      
     1869      96      -581.424      -581.425      1.618e-05      10.1319      10.1976      0.017549      
     1870      96      -580.231      -580.239      8.02595e-05      11.1386      11.1454      0.0209199      
     1871      96      -581.142      -581.145      3.17589e-05      10.6364      10.6569      0.0164493      
     1872      96      -581.112      -581.118      6.5745e-05      10.6032      10.5954      0.0166304      
     1873      96      -581.123      -581.13      7.41411e-05      10.5483      10.5383      0.0164961      
     1874      96      -579.612      -579.622      0.000107428      12.7389      12.7429      0.0201494      
     1875      96      -580.747      -580.753      6.67182e-05      9.81824      9.82379      0.018915      
     1876      96      -580.587      -580.589      2.6497e-05      11.0048      11.0538      0.0216501      
     1877      96      -579.858      -579.875      0.000177961      12.7479      12.7378      0.0207035      
     1878      96      -581.18      -581.188      8.93918e-05      10.3236      10.3167      0.0159123      
     1879      96      -581.222      -581.23      8.3882e-05      10.0806      10.0954      0.0161611      
     1880      96      -581.121      -581.129      7.87966e-05      10.1126      10.1275      0.0164568      
     1881      96      -580.943      -580.952      9.25084e-05      10.3063      10.3206      0.0169796      
     1882      96      -580.644      -580.657      0.00013189      10.6662      10.6553      0.016719      
     1883      96      -580.414      -580.43      0.000159734      10.9566      10.929      0.0178553      
     1884      96      -580.376      -580.391      0.000158096      10.9474      10.9277      0.0188978      
     1885      96      -580.521      -580.533      0.000121561      10.5747      10.5904      0.0195997      
     1886      96      -580.66      -580.669      9.19837e-05      10.2235      10.2619      0.0194184      
     1887      96      -580.729      -580.737      7.91511e-05      10.0848      10.1348      0.0190206      
     1888      96      -579.657      -579.666      9.79139e-05      12.6601      12.6563      0.0204412      
     1889      96      -580.381      -580.387      6.24519e-05      11.2679      11.2874      0.0167254      
     1890      96      -580.291      -580.296      5.06213e-05      11.5959      11.6154      0.0160873      
     1891      96      -580.379      -580.382      2.64989e-05      11.3808      11.4114      0.0164735      
     1892      96      -580.639      -580.636      2.58499e-05      10.5763      10.6369      0.0184698      
     1893      96      -580.872      -580.866      5.97632e-05      9.64689      9.73434      0.0189789      
     1894      96      -580.838      -580.833      5.17435e-05      9.66928      9.75491      0.0195931      
     1895      96      -580.641      -580.641      2.22582e-06      10.2886      10.3387      0.0184286      
     1896      96      -579.569      -579.579      0.000105004      12.8547      12.8551      0.0200558      
     1897      96      -580.486      -580.496      0.000107857      11.0217      11.0166      0.0174313      
     1898      96      -580.671      -580.684      0.00012928      10.8336      10.8377      0.018375      
     1899      96      -581.135      -581.137      1.98554e-05      10.0525      10.1      0.0185572      
     1900      96      -581.236      -581.236      7.98464e-06      9.80948      9.8608      0.0185689      
     1901      96      -581.277      -581.282      5.5714e-05      9.67626      9.70536      0.0183395      
     1902      96      -581.208      -581.219      0.000111083      9.87994      9.87572      0.0179137      
     1903      96      -581.006      -581.021      0.000155035      10.5334      10.4877      0.0169645      
     1904      96      -580.818      -580.832      0.000148895      11.1118      11.0919      0.0154204      
     1905      96      -580.768      -580.776      8.1362e-05      11.2061      11.2342      0.0163109      
     1906      96      -580.826      -580.827      4.88644e-06      10.9577      11.024      0.0175264      
     1907      96      -580.866      -580.864      2.72371e-05      10.7786      10.8532      0.0171086      
     1908      96      -580.843      -580.839      3.35771e-05      10.7449      10.7961      0.0165939      
     1909      96      -580.755      -580.755      2.72036e-06      10.8734      10.9132      0.0172895      
     1910      96      -580.712      -580.714      2.02178e-05      10.8654      10.9019      0.0173586      
     1911      96      -580.795      -580.798      3.67578e-05      10.5193      10.5585      0.0169499      
     1912      96      -580.596      -580.603      7.50754e-05      10.214      10.2178      0.0190621      
     1913      96      -581.036      -581.044      8.92072e-05      9.65792      9.68641      0.0161587      
     1914      96      -580.997      -581.013      0.000157661      9.68529      9.69084      0.0166455      
     1915      96      -580.797      -580.814      0.000178962      10.1686      10.1671      0.0176855      
     1916      96      -580.571      -580.586      0.000151642      10.728      10.7371      0.0185367      
     1917      96      -580.876      -580.882      5.95457e-05      9.47729      9.48924      0.0189078      
     1918      96      -580.599      -580.604      4.73613e-05      10.7985      10.8643      0.0200089      
     1919      96      -580.779      -580.782      3.64484e-05      10.2702      10.327      0.0193855      
     1920      96      -580.825      -580.83      4.71031e-05      10.053      10.0949      0.018962      
     1921      96      -580.699      -580.706      6.91709e-05      10.3956      10.4348      0.0179483      
     1922      96      -580.515      -580.524      9.10423e-05      10.9965      11.0394      0.0169681      
     1923      96      -580.508      -580.517      9.37471e-05      11.0859      11.1011      0.0166172      
     1924      96      -580.759      -580.765      6.10411e-05      10.5062      10.5308      0.0166478      
     1925      96      -581.083      -581.09      6.76669e-05      8.96744      9.00128      0.0190758      
     1926      96      -581.403      -581.396      7.25514e-05      9.31988      9.36959      0.0155782      
     1927      96      -581.381      -581.368      0.00013388      9.81675      9.91246      0.0156451      
     1928      96      -581.232      -581.221      0.000118842      10.3951      10.4818      0.0164945      
     1929      96      -581.012      -581.009      3.70611e-05      10.9548      10.986      0.0166683      
     1930      96      -580.905      -580.911      6.85012e-05      11.0918      11.0889      0.0168527      
     1931      96      -580.946      -580.96      0.000151476      10.8459      10.827      0.0161082      
     1932      96      -581.053      -581.071      0.000179929      10.3686      10.3585      0.0164743      
     1933      96      -580.973      -580.982      9.63324e-05      9.39169      9.43616      0.0199537      
     1934      96      -580.966      -580.976      9.80104e-05      10.1761      10.2055      0.0176018      
     1935      96      -580.71      -580.714      4.70112e-05      10.7274      10.771      0.0209738      
     1936      96      -580.502      -580.504      1.54123e-05      11.1792      11.2484      0.0221832      
     1937      96      -580.507      -580.509      1.63103e-05      11.0576      11.1265      0.0222565      
     1938      96      -580.699      -580.704      5.32276e-05      10.4092      10.4438      0.0206324      
     1939      96      -580.855      -580.866      0.000108324      9.8782      9.87832      0.0187378      
     1940      96      -580.946      -580.962      0.000161472      9.53334      9.51638      0.0167585      
     1941      96      -580.881      -580.897      0.000172254      9.66588      9.66283      0.0163977      
     1942      96      -580.773      -580.79      0.000174491      9.93385      9.92566      0.0164809      
     1943      96      -580.751      -580.767      0.000162854      10.0133      10.0254      0.0174529      
     1944      96      -580.806      -580.818      0.000124559      9.95212      9.96505      0.0169076      
     1945      96      -580.893      -580.899      6.46001e-05      10.0304      10.0547      0.0162519      
     1946      96      -580.907      -580.907      2.86101e-06      10.5306      10.5666      0.016537      
     1947      96      -580.887      -580.885      2.64958e-05      10.8282      10.8849      0.0164728      
     1948      96      -580.844      -580.838      5.45846e-05      11.1754      11.2292      0.0166602      
     1949      96      -580.849      -580.846      2.83343e-05      11.1129      11.1576      0.0160788      
     1950      96      -580.924      -580.922      1.62633e-05      10.578      10.6341      0.0227835      
     1951      96      -580.983      -580.978      5.00256e-05      10.3698      10.4333      0.0222892      
     1952      96      -581.059      -581.052      7.22195e-05      10.0605      10.1471      0.0208588      
     1953      96      -581.116      -581.107      9.11878e-05      9.69808      9.78478      0.0195462      
     1954      96      -581.044      -581.039      5.07217e-05      9.69746      9.74863      0.0178415      
     1955      96      -580.868      -580.865      2.35449e-05      10.0732      10.1206      0.016364      
     1956      96      -580.711      -580.712      1.44647e-06      10.5015      10.5255      0.01662      
     1957      96      -579.872      -579.888      0.000166589      12.7766      12.7671      0.0202457      
     1958      96      -580.8      -580.805      5.36494e-05      10.4261      10.4576      0.0168849      
     1959      96      -580.976      -580.98      3.98626e-05      10.0457      10.1014      0.0169901      
     1960      96      -581.053      -581.055      2.92236e-05      9.95768      9.9879      0.0171968      
     1961      96      -580.967      -580.97      3.08655e-05      10.2689      10.2935      0.0158243      
     1962      96      -580.811      -580.816      4.43785e-05      10.6099      10.6325      0.0163082      
     1963      96      -580.736      -580.74      4.57214e-05      10.6602      10.6784      0.0165631      
     1964      96      -580.751      -580.755      4.52263e-05      10.4234      10.4662      0.0167715      
     1965      96      -580.862      -580.868      6.70275e-05      10.0899      10.1346      0.0168297      
     1966      96      -580.958      -580.967      8.86392e-05      10.0029      10.0568      0.0194131      
     1967      96      -580.958      -580.968      0.000100609      10.3158      10.3731      0.0215462      
     1968      96      -580.925      -580.936      0.000116824      10.5504      10.5984      0.0217713      
     1969      96      -580.841      -580.856      0.000156259      10.8986      10.9685      0.0226588      
     1970      96      -580.793      -580.813      0.000210929      10.9396      10.9733      0.0210976      
     1971      96      -580.802      -580.824      0.000229648      10.7575      10.7682      0.0190239      
     1972      96      -580.864      -580.884      0.000210228      10.4077      10.3998      0.0161375      
     1973      96      -580.648      -580.658      9.59339e-05      11.2892      11.3087      0.0193839      
     1974      96      -580.985      -580.998      0.000138834      9.76245      9.74889      0.0162638      
     1975      96      -581.001      -581.011      0.000105836      9.70213      9.73403      0.0166217      
     1976      96      -581.009      -581.018      9.53697e-05      9.77424      9.79819      0.0166092      
     1977      96      -581.034      -581.043      8.9599e-05      9.82655      9.84392      0.0168556      
     1978      96      -581.041      -581.05      9.41477e-05      9.92156      9.91168      0.0168104      
     1979      96      -581      -581.007      7.64109e-05      10.1158      10.1091      0.0167968      
     1980      96      -580.89      -580.895      5.45642e-05      10.5051      10.5324      0.0165335      
     1981      96      -580.8      -580.804      4.10502e-05      10.7584      10.802      0.016396      
     1982      96      -580.808      -580.812      3.9643e-05      10.6409      10.6819      0.0174021      
     1983      96      -580.875      -580.881      6.15839e-05      10.3146      10.3534      0.0173551      
     1984      96      -580.898      -580.904      6.47893e-05      10.1822      10.2238      0.0176986      
     1985      96      -580.843      -580.845      2.24127e-05      10.3035      10.3474      0.0177221      
     1986      96      -581.401      -581.405      4.54122e-05      9.69561      9.78044      0.0186419      
     1987      96      -580.662      -580.662      4.21006e-06      10.6882      10.7515      0.0196975      
     1988      96      -580.69      -580.694      4.21473e-05      10.5618      10.6055      0.0190363      
     1989      96      -580.77      -580.779      9.41195e-05      10.353      10.3823      0.018074      
     1990      96      -580.915      -580.931      0.000168813      9.99655      10.006      0.0172498      
     1991      96      -581.037      -581.058      0.000224555      9.63605      9.64202      0.0180742      
     1992      96      -581.067      -581.089      0.000224048      9.47494      9.46466      0.0175269      
     1993      96      -580.993      -581.013      0.000206674      9.61754      9.60037      0.0169862      
     1994      96      -580.838      -580.857      0.000202153      10.1588      10.1468      0.0177209      
     1995      96      -580.803      -580.822      0.000193702      10.3062      10.2961      0.0181175      
     1996      96      -580.815      -580.819      4.18768e-05      10.7262      10.7791      0.0168715      
     1997      96      -580      -580.002      1.80405e-05      11.918      11.9528      0.0200595      
     1998      96      -580.253      -580.256      2.68064e-05      11.1451      11.2137      0.0190468      
     1999      96      -580.491      -580.506      0.000159614      10.8459      10.8143      0.0153935      
     2000      96      -580.678      -580.683      4.70469e-05      11.0165      11.0613      0.0174742      
# md_600K_32atom.extxyz
|  config  |  # atoms  |  energy  | DFT energy | energy error |  force  | DFT force | force error |
     2001      32      -192.024      -192.047      0.000736653      10.2756      10.2099      0.0247521      
     2002      32      -194.012      -194.024      0.000354801      6.22321      6.25623      0.0151817      
     2003      32      -192.51      -192.516      0.000170956      9.53639      9.56647      0.0208248      
     2004      32      -192.433      -192.438      0.000161687      9.64397      9.67396      0.0233715      
     2005      32      -192.45      -192.454      0.000117987      8.07163      8.09135      0.0230992      
     2006      32      -192.275      -192.277      7.03986e-05      9.81101      9.84154      0.0251214      
     2007      32      -191.752      -191.76      0.000242436      12.1173      12.1475      0.0209884      
     2008      32      -192.506      -192.518      0.000382674      9.46339      9.47584      0.0200518      
     2009      32      -192.388      -192.402      0.000435288      9.83311      9.83266      0.0223718      
     2010      32      -192.331      -192.347      0.000481515      9.98344      9.95764      0.0229473      
     2011      32      -192.31      -192.327      0.000528128      9.97288      9.93993      0.0233647      
     2012      32      -192.348      -192.366      0.000549536      9.7457      9.71607      0.0234177      
     2013      32      -192.453      -192.459      0.00018697      9.34751      9.3552      0.0257969      
     2014      32      -192.365      -192.373      0.000250731      9.35222      9.33699      0.0239284      
     2015      32      -192.493      -192.493      7.07015e-07      8.82273      8.89693      0.0213567      
     2016      32      -192.251      -192.262      0.000325721      9.60658      9.58939      0.0232904      
     2017      32      -192.249      -192.26      0.000323645      9.65892      9.63711      0.0225824      
     2018      32      -191.82      -191.813      0.000208424      11.4674      11.4805      0.0226716      
     2019      32      -191.78      -191.776      0.000109245      11.7183      11.7208      0.0224539      
     2020      32      -191.872      -191.871      5.05274e-05      11.5517      11.5486      0.0212583      
     2021      32      -192.028      -192.028      1.50195e-05      11.1217      11.1336      0.0210031      
     2022      32      -192.318      -192.32      4.88324e-05      10.2071      10.2156      0.0211244      
     2023      32      -192.642      -192.644      7.99024e-05      9.09587      9.1097      0.0219349      
     2024      32      -192.097      -192.096      2.35008e-05      9.19543      9.29594      0.0238322      
     2025      32      -191.902      -191.9      5.38066e-05      9.85888      9.94909      0.0269055      
     2026      32      -193.7      -193.71      0.00033945      7.51672      7.55848      0.0148631      
     2027      32      -191.668      -191.667      3.5375e-05      10.6837      10.7512      0.0285928      
     2028      32      -191.596      -191.596      5.95888e-06      11.021      11.0737      0.0312911      
     2029      32      -192.045      -192.039      0.000183808      10.3711      10.4368      0.0246701      
     2030      32      -192.463      -192.459      0.000120473      9.17558      9.22744      0.020515      
     2031      32      -191.596      -191.598      5.24593e-05      11.131      11.1805      0.0331576      
     2032      32      -193.148      -193.152      0.00010953      8.38954      8.4238      0.0204971      
     2033      32      -192.607      -192.621      0.000434321      9.0027      9.04997      0.0274382      
     2034      32      -192.034      -192.045      0.000352308      10.3233      10.3391      0.0216544      
     2035      32      -191.89      -191.9      0.000294086      10.6552      10.6816      0.024371      
     2036      32      -191.827      -191.835      0.000259634      10.7516      10.7763      0.0257298      
     2037      32      -191.832      -191.84      0.000246655      10.6753      10.698      0.0248676      
     2038      32      -191.891      -191.898      0.000234549      10.4432      10.469      0.0261143      
     2039      32      -192.694      -192.697      9.12482e-05      8.4033      8.41849      0.0230598      
     2040      32      -192.617      -192.618      4.34985e-05      8.73988      8.78472      0.0239469      
     2041      32      -192.51      -192.51      8.02159e-06      9.27281      9.32425      0.0241321      
     2042      32      -192.431      -192.429      5.15853e-05      9.68084      9.72555      0.0233714      
