# column   1     --> step : The current simulation time step.
# column   2     --> time{femtosecond} : The elapsed simulation time.
# column   3     --> kinetic_md{atomic_unit} : The kinetic energy of the (extended) classical system.
# column   4     --> spring{atomic_unit} : The total spring potential energy between the beads of all the ring polymers in the system.
# column   5     --> potential{atomic_unit} : The physical system potential energy.
# column   6     --> conserved{atomic_unit} : The value of the conserved energy quantity per bead.
# column   7     --> kinetic_td{atomic_unit} : The primitive quantum kinetic energy of the physical system.
# column   8     --> kinetic_cv{atomic_unit} : The centroid-virial quantum kinetic energy of the physical system.
# column   9     --> pressure_cv{atomic_unit} : The quantum estimator for pressure of the physical system.
    4.00000000e+03     4.00000000e+03     4.55908067e-05     6.80395952e-10     8.58459340e-05     2.01221321e-05     6.49823675e-05     1.02091696e-04     4.57844981e-07   
    4.10000000e+03     4.10000000e+03     3.75394651e-05     3.40415421e-10     4.16545115e-05     9.76374565e-06     6.49827075e-05     5.79002735e-05     2.22157395e-07   
    4.20000000e+03     4.20000000e+03     4.13455836e-05     5.54979559e-10     6.39464000e-05     1.49889359e-05     6.49824929e-05     8.01921620e-05     3.41047467e-07   
    4.30000000e+03     4.30000000e+03     1.99159000e-05     5.47667820e-10     6.57609534e-05     1.54142572e-05     6.49825002e-05     8.20067153e-05     3.50725085e-07   
    4.40000000e+03     4.40000000e+03     5.41374146e-05     1.30379215e-09     1.24837744e-04     2.92618403e-05     6.49817441e-05     1.41083506e-04     6.65801303e-07   
    4.50000000e+03     4.50000000e+03     5.30678776e-05     7.92848351e-10     6.89798999e-05     1.61688411e-05     6.49822551e-05     8.52256619e-05     3.67892800e-07   
    4.60000000e+03     4.60000000e+03     3.45333852e-05     1.66596995e-09     1.85236706e-04     4.34192114e-05     6.49813819e-05     2.01482468e-04     9.87929099e-07   
    4.70000000e+03     4.70000000e+03     7.46506422e-05     7.19810790e-10     7.76904566e-05     1.82105354e-05     6.49823281e-05     9.39362186e-05     4.14349102e-07   
    4.80000000e+03     4.80000000e+03     2.76391778e-05     2.48322636e-10     2.24824366e-05     5.26986462e-06     6.49827996e-05     3.87281986e-05     1.19906329e-07   
    4.90000000e+03     4.90000000e+03     4.91706883e-05     7.02227214e-10     6.20042361e-05     1.45337470e-05     6.49823457e-05     7.82499981e-05     3.30689259e-07   
    5.00000000e+03     5.00000000e+03     2.10000632e-05     9.46416477e-11     9.99062177e-06     2.34178868e-06     6.49829533e-05     2.62363837e-05     5.32833161e-08   
    5.10000000e+03     5.10000000e+03     1.86240728e-05     2.57123194e-10     3.22381221e-05     7.55655827e-06     6.49827908e-05     4.84838841e-05     1.71936651e-07   
    5.20000000e+03     5.20000000e+03     6.01254772e-05     3.87530069e-10     4.88773319e-05     1.14567585e-05     6.49826604e-05     6.51230938e-05     2.60679103e-07   
    5.30000000e+03     5.30000000e+03     3.06058095e-05     3.07083066e-10     3.01822093e-05     7.07467673e-06     6.49827408e-05     4.64279713e-05     1.60971783e-07   
    5.40000000e+03     5.40000000e+03     3.97621253e-05     4.28356018e-10     4.19877813e-05     9.84189014e-06     6.49826195e-05     5.82335433e-05     2.23934833e-07   
    5.50000000e+03     5.50000000e+03     3.78807995e-05     8.52150783e-10     1.08830196e-04     2.55095984e-05     6.49821958e-05     1.25075958e-04     5.80427712e-07   
    5.60000000e+03     5.60000000e+03     1.72168543e-05     3.74505363e-10     4.46585765e-05     1.04678963e-05     6.49826734e-05     6.09043385e-05     2.38179075e-07   
    5.70000000e+03     5.70000000e+03     6.00403520e-05     4.86467466e-10     4.77502753e-05     1.11926122e-05     6.49825614e-05     6.39960373e-05     2.54668135e-07   
    5.80000000e+03     5.80000000e+03     6.04772607e-05     5.28976926e-10     5.24958515e-05     1.23049682e-05     6.49825189e-05     6.87416135e-05     2.79977875e-07   
    5.90000000e+03     5.90000000e+03     4.52357286e-05     4.32757964e-10     4.38721730e-05     1.02835849e-05     6.49826151e-05     6.01179350e-05     2.33984923e-07   
    6.00000000e+03     6.00000000e+03     5.88360269e-05     2.93178398e-10     3.79741030e-05     8.90105889e-06     6.49827547e-05     5.42198650e-05     2.02528549e-07   
    6.10000000e+03     6.10000000e+03     3.93660739e-05     6.79544627e-10     8.72576842e-05     2.04530400e-05     6.49823684e-05     1.03503446e-04     4.65374316e-07   
    6.20000000e+03     6.20000000e+03     9.28972427e-05     1.19387061e-09     9.31744918e-05     2.18400751e-05     6.49818540e-05     1.09420254e-04     4.96930623e-07   
    6.30000000e+03     6.30000000e+03     2.68590668e-05     2.37421548e-10     2.94590526e-05     6.90515012e-06     6.49828105e-05     4.57048146e-05     1.57114947e-07   
    6.40000000e+03     6.40000000e+03     4.16645987e-05     7.01297538e-10     8.20924666e-05     1.92423419e-05     6.49823466e-05     9.83382286e-05     4.37826488e-07   
    6.50000000e+03     6.50000000e+03     3.44459493e-05     5.09817375e-10     6.15355150e-05     1.44238207e-05     6.49825381e-05     7.77812770e-05     3.28189413e-07   
    6.60000000e+03     6.60000000e+03     6.62903715e-05     3.20483744e-10     3.20480719e-05     7.51203112e-06     6.49827274e-05     4.82938339e-05     1.70923050e-07   
    6.70000000e+03     6.70000000e+03     5.11478483e-05     3.11853145e-10     3.93419496e-05     9.22168212e-06     6.49827361e-05     5.55877116e-05     2.09823731e-07   
    6.80000000e+03     6.80000000e+03     2.87276807e-05     1.69949205e-09     1.47762005e-04     3.46353126e-05     6.49813484e-05     1.64007767e-04     7.88064029e-07   
    6.90000000e+03     6.90000000e+03     2.04228915e-05     2.16044738e-10     2.95502646e-05     6.92652313e-06     6.49828319e-05     4.57960265e-05     1.57601411e-07   
    7.00000000e+03     7.00000000e+03     9.12392016e-05     4.80748835e-10     6.22763305e-05     1.45974556e-05     6.49825672e-05     7.85220924e-05     3.32140429e-07   
    7.10000000e+03     7.10000000e+03     5.62155148e-05     7.34913984e-10     8.71273790e-05     2.04225144e-05     6.49823130e-05     1.03373141e-04     4.64679355e-07   
    7.20000000e+03     7.20000000e+03     2.05800575e-05     2.97412965e-10     3.77664093e-05     8.85237769e-06     6.49827505e-05     5.40121712e-05     2.01420849e-07   
    7.30000000e+03     7.30000000e+03     5.66841984e-05     4.65212019e-10     5.68527428e-05     1.33261850e-05     6.49825827e-05     7.30985048e-05     3.03214628e-07   
    7.40000000e+03     7.40000000e+03     4.42640722e-05     3.63669383e-10     4.14780238e-05     9.72238495e-06     6.49826842e-05     5.77237858e-05     2.21216127e-07   
    7.50000000e+03     7.50000000e+03     5.03853933e-05     2.10297835e-10     2.64491913e-05     6.19964303e-06     6.49828376e-05     4.26949532e-05     1.41062353e-07   
    7.60000000e+03     7.60000000e+03     3.76371642e-05     4.39429203e-10     4.89968463e-05     1.14847884e-05     6.49826085e-05     6.52426083e-05     2.61316514e-07   
    7.70000000e+03     7.70000000e+03     6.50626012e-05     9.15451574e-10     9.69690296e-05     2.27294115e-05     6.49821325e-05     1.13214792e-04     5.17168158e-07   
    7.80000000e+03     7.80000000e+03     4.01678334e-05     2.99915318e-10     3.50533916e-05     8.21645875e-06     6.49827480e-05     5.12991536e-05     1.86951422e-07   
    7.90000000e+03     7.90000000e+03     3.94769475e-05     6.15395995e-10     6.50045163e-05     1.52369727e-05     6.49824325e-05     8.12502783e-05     3.46690753e-07   
    8.00000000e+03     8.00000000e+03     3.83129027e-05     1.02798085e-09     8.78321175e-05     2.05877936e-05     6.49820199e-05     1.04077879e-04     4.68437960e-07   
    8.10000000e+03     8.10000000e+03     2.48982669e-05     3.39411609e-10     4.40932630e-05     1.03353782e-05     6.49827085e-05     6.03390250e-05     2.35164069e-07   
    8.20000000e+03     8.20000000e+03     5.01501878e-05     4.19250268e-10     5.73543650e-05     1.34437487e-05     6.49826287e-05     7.36001270e-05     3.05889947e-07   
    8.30000000e+03     8.30000000e+03     3.10933671e-05     2.43077628e-10     2.10675981e-05     4.93823088e-06     6.49828048e-05     3.73133600e-05     1.12360523e-07   
    8.40000000e+03     8.40000000e+03     2.38926051e-05     4.25561227e-10     4.42421597e-05     1.03703059e-05     6.49826223e-05     6.04879216e-05     2.35958185e-07   
    8.50000000e+03     8.50000000e+03     9.76201535e-05     4.89797400e-10     4.50469847e-05     1.05589735e-05     6.49825581e-05     6.12927467e-05     2.40250585e-07   
    8.60000000e+03     8.60000000e+03     7.19323677e-05     8.94361835e-10     9.75127663e-05     2.28568545e-05     6.49821535e-05     1.13758528e-04     5.20068087e-07   
    8.70000000e+03     8.70000000e+03     1.73552692e-05     5.09896838e-10     6.48750495e-05     1.52065933e-05     6.49825380e-05     8.11208114e-05     3.46000264e-07   
    8.80000000e+03     8.80000000e+03     7.89509292e-05     6.65837784e-10     6.68959058e-05     1.56803221e-05     6.49823821e-05     8.31416678e-05     3.56778164e-07   
    8.90000000e+03     8.90000000e+03     6.62772087e-05     6.89777367e-10     8.04527710e-05     1.88580007e-05     6.49823581e-05     9.66985330e-05     4.29081446e-07   
    9.00000000e+03     9.00000000e+03     1.62870065e-05     5.12557490e-10     5.70382289e-05     1.33696769e-05     6.49825353e-05     7.32839909e-05     3.04203887e-07   
    9.10000000e+03     9.10000000e+03     3.73003890e-05     5.40328871e-10     5.52064131e-05     1.29403158e-05     6.49825076e-05     7.14521751e-05     2.94434203e-07   
    9.20000000e+03     9.20000000e+03     4.92873237e-05     7.04001318e-10     7.34372707e-05     1.72136019e-05     6.49823439e-05     8.96830327e-05     3.91665444e-07   
    9.30000000e+03     9.30000000e+03     6.07886402e-05     1.79846340e-10     1.86478061e-05     4.37102224e-06     6.49828681e-05     3.48935680e-05     9.94549657e-08   
    9.40000000e+03     9.40000000e+03     4.44034344e-05     4.20125851e-10     3.46718822e-05     8.12707215e-06     6.49826278e-05     5.09176441e-05     1.84916705e-07   
    9.50000000e+03     9.50000000e+03     3.62307849e-05     7.25290785e-10     8.14268926e-05     1.90863417e-05     6.49823226e-05     9.76726546e-05     4.34276761e-07   
    9.60000000e+03     9.60000000e+03     4.00153557e-05     7.83958186e-10     8.53149738e-05     1.99977096e-05     6.49822639e-05     1.01560736e-04     4.55013193e-07   
    9.70000000e+03     9.70000000e+03     2.42169306e-05     6.43509132e-10     6.77345112e-05     1.58768806e-05     6.49824044e-05     8.39802732e-05     3.61250726e-07   
    9.80000000e+03     9.80000000e+03     4.85976965e-05     5.69855402e-10     6.30534922e-05     1.47796468e-05     6.49824780e-05     7.92992541e-05     3.36285292e-07   
    9.90000000e+03     9.90000000e+03     1.77113423e-05     8.28081501e-10     7.51797375e-05     1.76220675e-05     6.49822198e-05     9.14254994e-05     4.00958600e-07   
    1.00000000e+04     1.00000000e+04     2.50444426e-05     3.00778630e-10     2.75012732e-05     6.44627481e-06     6.49827471e-05     4.37470352e-05     1.46673457e-07   
    1.01000000e+04     1.01000000e+04     5.46395040e-05     9.01913633e-10     1.14673346e-04     2.68792232e-05     6.49821460e-05     1.30919108e-04     6.11591177e-07   
    1.02000000e+04     1.02000000e+04     1.99940125e-05     1.50366137e-09     1.20110624e-04     2.81538860e-05     6.49815442e-05     1.36356386e-04     6.40589995e-07   
    1.03000000e+04     1.03000000e+04     4.14967397e-05     4.19977730e-10     3.88292749e-05     9.10154714e-06     6.49826279e-05     5.50750368e-05     2.07089466e-07   
    1.04000000e+04     1.04000000e+04     2.84693568e-05     4.41993825e-10     3.74592011e-05     8.78041461e-06     6.49826059e-05     5.37049631e-05     1.99782406e-07   
    1.05000000e+04     1.05000000e+04     2.42759039e-05     3.66102276e-10     4.01013929e-05     9.39970934e-06     6.49826818e-05     5.63471549e-05     2.13874096e-07   
    1.06000000e+04     1.06000000e+04     5.01969717e-05     5.79350399e-10     6.07364263e-05     1.42365394e-05     6.49824686e-05     7.69821883e-05     3.23927607e-07   
    1.07000000e+04     1.07000000e+04     3.24393759e-05     3.53507801e-10     4.24047494e-05     9.93960230e-06     6.49826944e-05     5.86505114e-05     2.26158664e-07   
    1.08000000e+04     1.08000000e+04     5.77315772e-05     1.26184518e-09     1.22136774e-04     2.86287312e-05     6.49817861e-05     1.38382536e-04     6.51396127e-07   
    1.09000000e+04     1.09000000e+04     9.08096511e-05     3.12276501e-10     3.32172863e-05     7.78608741e-06     6.49827356e-05     4.94630483e-05     1.77158861e-07   
    1.10000000e+04     1.10000000e+04     6.02045678e-05     6.30031704e-10     7.87300567e-05     1.84541852e-05     6.49824179e-05     9.49758187e-05     4.19893636e-07   
    1.11000000e+04     1.11000000e+04     2.14562339e-05     3.98300100e-10     4.64200338e-05     1.08807817e-05     6.49826496e-05     6.26657957e-05     2.47573513e-07   
    1.12000000e+04     1.12000000e+04     2.98354292e-05     8.16505666e-10     8.84222628e-05     2.07260551e-05     6.49822314e-05     1.04668025e-04     4.71585402e-07   
    1.13000000e+04     1.13000000e+04     5.60160701e-05     2.94070903e-10     3.82498054e-05     8.96568262e-06     6.49827538e-05     5.44955673e-05     2.03998962e-07   
    1.14000000e+04     1.14000000e+04     4.26159953e-05     6.21339274e-10     5.87861268e-05     1.37794107e-05     6.49824266e-05     7.50318888e-05     3.13526010e-07   
    1.15000000e+04     1.15000000e+04     3.18813399e-05     9.95433568e-10     9.65735498e-05     2.26367377e-05     6.49820525e-05     1.12819312e-04     5.15058932e-07   
    1.16000000e+04     1.16000000e+04     2.85966379e-05     1.35920634e-09     1.30562001e-04     3.06035989e-05     6.49816887e-05     1.46807763e-04     6.96330674e-07   
    1.17000000e+04     1.17000000e+04     1.03869680e-04     4.81918115e-10     6.41178282e-05     1.50290951e-05     6.49825660e-05     8.03635902e-05     3.41961751e-07   
