# Bulk.xyz
|  config  |  # atoms  |  energy  | DFT energy | energy error |  force  | DFT force | force error |
     1      8      -38.6775      -38.7277      0.00627444      1.86715e-14      0      3.43675e-15      
# EOS.xyz
|  config  |  # atoms  |  energy  | DFT energy | energy error |  force  | DFT force | force error |
     923      217      -1047.17      -1048.13      0.00438387      0.790521      0.0677424      0.0169327      
     924      217      -1047.17      -1048.13      0.00438333      0.792581      0.0849974      0.0168097      
     925      217      -1047.17      -1048.12      0.00438461      0.804071      0.157788      0.0169735      
     926      217      -1047.17      -1048.12      0.00438462      0.803892      0.178163      0.0171113      
     927      217      -1047.17      -1048.12      0.00439396      0.813531      0.0911108      0.0169484      
     928      217      -1047.17      -1048.12      0.00439458      0.814622      0.0979268      0.0169367      
     929      217      -1047.17      -1048.12      0.00439858      0.823425      0.0756828      0.016829      
     930      217      -1047.17      -1048.13      0.00440394      0.837382      0.0745292      0.0166708      
     931      217      -1047.17      -1048.13      0.00439848      0.823422      0.0546187      0.0167206      
     932      217      -1047.17      -1048.13      0.00438389      0.790069      0.0806966      0.0170277      
     933      217      -1047.44      -1048.65      0.00559591      0.755024      0.217732      0.012471      
     934      217      -1047.44      -1048.65      0.00557861      0.656424      0.0993467      0.0130434      
     935      217      -1047.44      -1048.65      0.00557785      0.652913      0.101192      0.013096      
     936      217      -1047.44      -1048.65      0.00557635      0.653206      0.0729778      0.0131009      
     937      217      -1047.44      -1048.65      0.00557301      0.655694      0.0980506      0.0131571      
     938      217      -1047.44      -1048.65      0.0055706      0.650987      0.0782689      0.0130865      
     939      217      -1047.43      -1048.65      0.00561616      0.839789      0.212866      0.0132268      
     940      217      -1047.43      -1048.65      0.00559553      0.748325      0.0994366      0.0138935      
     941      217      -1047.43      -1048.65      0.00559453      0.7446      0.103631      0.0139231      
     942      217      -1047.43      -1048.65      0.00559376      0.745582      0.0761176      0.0138929      
     943      217      -1047.43      -1048.65      0.00559128      0.749449      0.108187      0.0138991      
     944      217      -1047.44      -1048.65      0.00558819      0.743902      0.0923729      0.0138586      
     945      217      -1047.5      -1048.21      0.00325109      0.954627      0.215106      0.0194989      
     946      217      -1047.51      -1048.21      0.00324552      1.00384      0.0254929      0.020081      
     947      217      -1047.5      -1048.21      0.00326012      0.987995      0.124423      0.0196684      
     948      217      -1047.5      -1048.21      0.00326987      1.03868      0.11674      0.0199271      
     949      217      -1047.5      -1048.21      0.00326274      1.03324      0.076042      0.0198634      
     950      217      -1047.5      -1048.21      0.00325368      1.02909      0.0708863      0.019814      
     951      217      -1047.51      -1048.21      0.00324356      1.00707      0.0461071      0.0199122      
     952      217      -1047.51      -1048.21      0.00323295      0.985386      0.0593807      0.0200579      
     953      217      -1047.51      -1048.21      0.00323479      0.988507      0.0418114      0.0201296      
     954      217      -1047.51      -1048.21      0.00323593      0.990914      0.0457054      0.0200613      
     955      217      -1046.88      -1046.89      3.71093e-05      1.01592      0.170052      0.0134377      
     956      217      -1046.9      -1046.9      3.41113e-05      0.985192      0.0203462      0.0142698      
     957      217      -1046.9      -1046.9      3.07789e-05      0.987444      0.0258025      0.0141585      
     958      217      -1046.89      -1046.89      2.21273e-05      1.00642      0.118729      0.0137002      
     959      217      -1046.89      -1046.89      4.76958e-06      0.993716      0.147941      0.0142613      
     960      217      -1046.9      -1046.89      1.60123e-05      0.988035      0.116712      0.014311      
     961      217      -1046.91      -1046.9      5.06188e-05      0.977015      0.0825888      0.0144328      
     962      217      -1046.91      -1046.9      4.67968e-05      0.978032      0.0417388      0.0141405      
     963      217      -1046.91      -1046.9      4.55801e-05      0.978725      0.0411842      0.0140278      
     964      217      -1046.9      -1046.9      4.07366e-05      0.981202      0.0224406      0.0142186      
     965      217      -1046.9      -1046.9      3.75081e-05      0.98306      0.0295117      0.0143393      
     966      217      -1047.13      -1047.96      0.00384476      0.712051      0.164033      0.0126436      
     967      217      -1047.13      -1047.96      0.00384085      0.690468      0.0685917      0.0129655      
     968      217      -1047.13      -1047.96      0.00384001      0.689994      0.0754182      0.0130298      
     969      217      -1047.13      -1047.96      0.00383693      0.685293      0.0560386      0.0130454      
     970      217      -1047.13      -1047.96      0.00383084      0.678943      0.0715959      0.0130683      
     971      217      -1047.13      -1047.96      0.00382909      0.678796      0.0523933      0.0129894      
     972      217      -1047.13      -1047.96      0.0038247      0.681837      0.0499872      0.0128082      
     973      217      -1047.5      -1048.21      0.00326732      0.949872      0.210704      0.0194209      
     974      217      -1047.5      -1048.21      0.00325824      0.997037      0.0227626      0.0199155      
     975      217      -1047.5      -1048.21      0.00326183      1.00266      0.0347022      0.0199107      
     976      217      -1047.5      -1048.21      0.00327598      0.982439      0.113875      0.0195956      
     977      217      -1047.5      -1048.21      0.00328382      1.02355      0.104827      0.0197966      
     978      217      -1047.5      -1048.21      0.00327744      1.01972      0.064408      0.0197862      
     979      217      -1047.5      -1048.21      0.00326309      1.01667      0.09181      0.019732      
     980      217      -1047.5      -1048.21      0.0032581      1.00436      0.0472478      0.0199365      
     981      217      -1047.5      -1048.21      0.00325857      1.0053      0.0434308      0.0199241      
     982      217      -1047.5      -1048.21      0.00325695      0.997929      0.0259295      0.0199459      
     983      217      -1047.5      -1048.21      0.00325582      0.993484      0.0303661      0.0199395      
     984      217      -1047.1      -1047.56      0.0020906      0.909017      0.221985      0.0149089      
     985      217      -1047.12      -1047.56      0.00201725      0.82462      0.0209763      0.0151392      
     986      217      -1047.12      -1047.56      0.00201382      0.826127      0.0277491      0.0151287      
     987      217      -1047.11      -1047.56      0.00207365      0.843887      0.0640836      0.0150831      
     988      217      -1047.11      -1047.56      0.00207304      0.842015      0.0642882      0.0151261      
     989      217      -1047.11      -1047.56      0.00206906      0.843046      0.0459925      0.0151111      
     990      217      -1047.11      -1047.56      0.00206225      0.845707      0.060472      0.0151501      
     991      217      -1047.11      -1047.56      0.00205549      0.841659      0.049558      0.0151654      
     992      217      -1047.12      -1047.56      0.00203517      0.830762      0.0389877      0.0151927      
     993      217      -1047.12      -1047.56      0.00202987      0.827063      0.0252613      0.0151701      
     994      217      -1047.12      -1047.56      0.00202271      0.82242      0.031213      0.0151644      
     995      217      -1046.77      -1047.2      0.00200161      0.463314      0.10943      0.00989678      
     996      217      -1046.77      -1047.2      0.00200404      0.468634      0.0725055      0.00986008      
     997      217      -1046.77      -1047.2      0.00200751      0.482705      0.0657695      0.00982044      
     998      217      -1046.77      -1047.2      0.00200645      0.482825      0.042583      0.00995655      
     999      217      -1046.77      -1047.2      0.00200481      0.484839      0.045838      0.0101793      
     1000      217      -1046.77      -1047.2      0.00200107      0.47678      0.0222292      0.0101064      
     1001      217      -1046.77      -1047.2      0.00199879      0.472431      0.0234384      0.0100855      
     1002      217      -1046.77      -1047.2      0.00199723      0.469729      0.0173184      0.0101028      
     1003      217      -1046.77      -1047.2      0.00199453      0.465885      0.03173      0.0104227      
     1004      217      -1047.23      -1048.35      0.00518192      1.15207      0.329334      0.0188112      
     1005      217      -1047.22      -1048.35      0.00520501      1.24223      0.157633      0.0189773      
     1006      217      -1047.22      -1048.35      0.00521109      1.27553      0.178284      0.0190561      
     1007      217      -1047.23      -1048.35      0.00520394      1.26445      0.127974      0.0190674      
     1008      217      -1047.23      -1048.36      0.00519245      1.25904      0.17481      0.019146      
     1009      217      -1047.41      -1048.65      0.00571144      0.771162      0.206274      0.0125382      
     1010      217      -1047.41      -1048.65      0.00569442      0.687097      0.102252      0.0131075      
     1011      217      -1047.41      -1048.65      0.00569287      0.680844      0.108291      0.0131835      
     1012      217      -1047.41      -1048.65      0.00568892      0.679501      0.0823601      0.0132032      
     1013      217      -1047.41      -1048.65      0.00567961      0.679641      0.122152      0.0132936      
     1014      217      -1047.42      -1048.65      0.00567562      0.675557      0.107288      0.0132422      
# s_aIn.xyz
|  config  |  # atoms  |  energy  | DFT energy | energy error |  force  | DFT force | force error |
     1015      64      -304.394      -304.118      0.00430374      1.62488      2.30548      0.0560105      
     1016      64      -304.602      -304.334      0.0042      0.452924      0.245324      0.0186725      
     1017      64      -304.61      -304.336      0.00427713      0.447557      0.297291      0.0192508      
     1018      64      -304.618      -304.341      0.00432104      0.412903      0.188965      0.0172722      
     1019      64      -304.621      -304.342      0.00435946      0.416842      0.239007      0.0177502      
     1020      64      -304.627      -304.345      0.00440451      0.378386      0.15807      0.0169029      
     1021      64      -304.63      -304.346      0.00443971      0.380204      0.209535      0.0169445      
     1022      64      -304.635      -304.349      0.00446787      0.3537      0.116727      0.0169258      
     1023      64      -304.635      -304.349      0.00447137      0.35405      0.125788      0.0170735      
     1024      64      -304.637      -304.35      0.00449025      0.329498      0.0865651      0.0169138      
     1025      64      -304.637      -304.35      0.00449397      0.327736      0.0983955      0.0169577      
     1026      64      -304.5      -304.269      0.00360982      0.817672      0.773918      0.0319102      
     1027      64      -304.638      -304.35      0.00450065      0.325963      0.0554881      0.0158496      
     1028      64      -304.638      -304.35      0.00450123      0.326393      0.0581791      0.0158335      
     1029      64      -304.638      -304.35      0.00450559      0.328759      0.0474643      0.0153903      
     1030      64      -304.638      -304.35      0.00450638      0.329648      0.0539228      0.015372      
     1031      64      -304.639      -304.35      0.00451667      0.323487      0.0414961      0.0154283      
     1032      64      -304.64      -304.35      0.00453345      0.316773      0.0657359      0.0157999      
     1033      64      -304.641      -304.35      0.00453772      0.31493      0.0426845      0.0155284      
     1034      64      -304.641      -304.35      0.00454395      0.314593      0.037593      0.0152982      
     1035      64      -304.641      -304.35      0.00454545      0.312741      0.026645      0.0151013      
     1036      64      -304.641      -304.35      0.00454819      0.310816      0.0398301      0.0149284      
     1037      64      -304.51      -304.279      0.00361432      0.761121      0.627461      0.0279479      
     1038      64      -304.641      -304.35      0.00454932      0.31038      0.0340736      0.014812      
     1039      64      -304.642      -304.35      0.00455186      0.310892      0.0364923      0.0145854      
     1040      64      -304.642      -304.35      0.00455403      0.309305      0.0206073      0.0146296      
     1041      64      -304.642      -304.35      0.00455596      0.308595      0.0226296      0.0147301      
     1042      64      -304.525      -304.293      0.00362588      0.690211      0.459166      0.0252069      
     1043      64      -304.543      -304.302      0.00375863      0.667869      0.527147      0.0253216      
     1044      64      -304.558      -304.313      0.00382642      0.588225      0.35103      0.0231025      
     1045      64      -304.572      -304.317      0.00398358      0.553667      0.386799      0.0239852      
     1046      64      -304.583      -304.324      0.0040407      0.505488      0.270358      0.0211242      
     1047      64      -304.593      -304.326      0.0041566      0.50156      0.366112      0.0202338      
     1048      64      -304.546      -304.215      0.00516762      1.27503      1.90853      0.0469844      
     1049      64      -304.638      -304.347      0.00455474      0.329913      0.126796      0.0161975      
     1050      64      -304.638      -304.347      0.00455014      0.338715      0.140788      0.0158129      
     1051      64      -304.639      -304.348      0.00454643      0.32491      0.0836402      0.0150189      
     1052      64      -304.639      -304.348      0.00454753      0.324686      0.108873      0.0151185      
     1053      64      -304.64      -304.349      0.00454835      0.318112      0.0735291      0.0149721      
     1054      64      -304.641      -304.35      0.00455005      0.319825      0.0940111      0.0153187      
     1055      64      -304.642      -304.35      0.00455439      0.312489      0.0354471      0.0145965      
     1056      64      -304.642      -304.35      0.00455501      0.312472      0.0387779      0.0146347      
     1057      64      -304.642      -304.35      0.00456054      0.304867      0.0270932      0.015119      
     1058      64      -304.642      -304.35      0.00455951      0.305926      0.0214692      0.0149991      
     1059      64      -304.611      -304.318      0.00458208      0.501344      0.566243      0.0253856      
     1060      64      -304.614      -304.323      0.00453642      0.475435      0.448129      0.0210264      
     1061      64      -304.619      -304.331      0.00450097      0.416809      0.27954      0.0184884      
     1062      64      -304.621      -304.334      0.0044902      0.414145      0.266765      0.0177702      
     1063      64      -304.625      -304.337      0.00449457      0.393284      0.192481      0.0175703      
     1064      64      -304.629      -304.339      0.00452275      0.397486      0.241872      0.0188321      
     1065      64      -304.632      -304.342      0.00453536      0.361649      0.171663      0.0180832      
     1066      64      -304.637      -304.344      0.00457529      0.326211      0.201878      0.018382      
     1067      64      -304.561      -304.264      0.00463514      0.915784      1.3961      0.0396183      
     1068      64      -304.624      -304.349      0.00429003      0.389378      0.0993248      0.0175092      
     1069      64      -304.626      -304.349      0.00433161      0.390659      0.143808      0.0166865      
     1070      64      -304.629      -304.349      0.00436809      0.369669      0.0961462      0.016377      
     1071      64      -304.632      -304.349      0.00441859      0.348681      0.0925278      0.0162262      
     1072      64      -304.634      -304.35      0.00443623      0.343084      0.0633886      0.0161293      
     1073      64      -304.635      -304.35      0.00445914      0.341998      0.0861432      0.0163673      
     1074      64      -304.636      -304.35      0.00446234      0.336093      0.0654298      0.0164486      
     1075      64      -304.636      -304.35      0.00446154      0.336031      0.0550613      0.0163659      
     1076      64      -304.636      -304.35      0.00446625      0.335307      0.0456188      0.0162119      
     1077      64      -304.637      -304.35      0.00448089      0.337322      0.0835433      0.016148      
     1078      64      -304.594      -304.326      0.0041841      0.532327      0.578792      0.027398      
     1079      64      -304.637      -304.35      0.00448516      0.335017      0.0724799      0.0160551      
     1080      64      -304.638      -304.35      0.00449817      0.329503      0.0504962      0.0157617      
     1081      64      -304.638      -304.35      0.00449934      0.327597      0.0412007      0.0157712      
     1082      64      -304.639      -304.35      0.00450336      0.323306      0.0366293      0.0158833      
     1083      64      -304.639      -304.35      0.00450457      0.323651      0.028172      0.015727      
     1084      64      -304.639      -304.35      0.00450829      0.326847      0.0468995      0.0154766      
     1085      64      -304.639      -304.35      0.00451037      0.325907      0.0439501      0.0154389      
     1086      64      -304.639      -304.35      0.00451619      0.323567      0.0354434      0.0153551      
     1087      64      -304.64      -304.35      0.00451782      0.321409      0.0281966      0.0153942      
     1088      64      -304.64      -304.35      0.00452246      0.316604      0.0322802      0.0156192      
     1089      64      -304.597      -304.335      0.00408584      0.525471      0.450703      0.0232198      
     1090      64      -304.602      -304.343      0.0040565      0.478838      0.269858      0.0207134      
     1091      64      -304.604      -304.345      0.00405241      0.49258      0.257978      0.0192307      
     1092      64      -304.609      -304.347      0.00409482      0.456239      0.164892      0.0193764      
     1093      64      -304.614      -304.347      0.00416874      0.426697      0.180355      0.020326      
     1094      64      -304.618      -304.349      0.00420942      0.405076      0.11292      0.019126      
     1095      64      -304.621      -304.348      0.0042572      0.396589      0.13503      0.0184643      
     1096      64      -304.426      -304.201      0.00351509      1.1952      1.81914      0.0544438      
     1097      64      -304.574      -304.35      0.0034918      0.55565      0.178129      0.0249569      
     1098      64      -304.586      -304.349      0.00370826      0.535069      0.255788      0.0236175      
     1099      64      -304.597      -304.35      0.00387004      0.483391      0.168532      0.0220627      
     1100      64      -304.61      -304.348      0.00408472      0.436461      0.181068      0.020753      
     1101      64      -304.616      -304.349      0.00417412      0.408689      0.120987      0.0196584      
     1102      64      -304.621      -304.348      0.00426416      0.400149      0.18695      0.0197934      
     1103      64      -304.625      -304.349      0.00432134      0.385805      0.144207      0.0186498      
     1104      64      -304.631      -304.349      0.00441708      0.375418      0.145907      0.0173271      
     1105      64      -304.634      -304.35      0.00444288      0.350908      0.0886091      0.0167273      
     1106      64      -304.636      -304.35      0.00446955      0.338523      0.119454      0.0169741      
     1107      64      -304.482      -304.304      0.00278317      0.764386      0.750382      0.0351114      
     1108      64      -304.638      -304.35      0.0044881      0.328317      0.0588052      0.0157556      
     1109      64      -304.638      -304.35      0.00449449      0.327961      0.0656484      0.015542      
     1110      64      -304.638      -304.35      0.0045021      0.328976      0.0462802      0.0151319      
     1111      64      -304.639      -304.35      0.0045054      0.330709      0.0583341      0.0150739      
     1112      64      -304.639      -304.35      0.00451853      0.32195      0.0394091      0.0152959      
     1113      64      -304.64      -304.35      0.00453214      0.315085      0.0559788      0.0156334      
     1114      64      -304.641      -304.35      0.00453861      0.314499      0.0332032      0.0151279      
     1115      64      -304.641      -304.35      0.00454182      0.315168      0.0404577      0.0151213      
     1116      64      -304.641      -304.35      0.00454488      0.313126      0.0247311      0.0148539      
     1117      64      -304.641      -304.35      0.00454714      0.312807      0.0360001      0.0147737      
     1118      64      -304.486      -304.315      0.0026596      0.806356      0.679391      0.0339247      
     1119      64      -304.642      -304.35      0.00455097      0.309699      0.0241997      0.01471      
     1120      64      -304.642      -304.35      0.00455117      0.309571      0.0246999      0.0146994      
     1121      64      -304.5      -304.333      0.00262042      0.744953      0.435453      0.0318674      
     1122      64      -304.51      -304.34      0.00265399      0.770547      0.442664      0.0312613      
     1123      64      -304.525      -304.347      0.00278488      0.706443      0.266557      0.0292317      
     1124      64      -304.538      -304.347      0.00298466      0.668551      0.284578      0.0281771      
     1125      64      -304.55      -304.349      0.00313872      0.619436      0.189425      0.0265484      
     1126      64      -304.561      -304.348      0.00332522      0.591576      0.249617      0.0262967      
     1127      64      -304.615      -304.295      0.00499274      0.756154      1.15913      0.0354436      
     1128      64      -304.637      -304.339      0.00466059      0.404568      0.481198      0.0209216      
     1129      64      -304.639      -304.346      0.00456763      0.368537      0.292697      0.0165447      
     1130      64      -304.641      -304.349      0.00455019      0.327275      0.125116      0.0140085      
     1131      64      -304.641      -304.35      0.00454626      0.327145      0.100434      0.0139529      
     1132      64      -304.642      -304.35      0.00455313      0.313548      0.0472713      0.0143118      
     1133      64      -304.642      -304.35      0.00455792      0.308033      0.0424124      0.0148942      
     1134      64      -304.642      -304.35      0.00455853      0.30739      0.0243292      0.0148789      
     1135      64      -304.642      -304.35      0.00455967      0.307352      0.021057      0.0149291      
# s_aP.xyz
|  config  |  # atoms  |  energy  | DFT energy | energy error |  force  | DFT force | force error |
     1136      64      -309.687      -309.565      0.00190894      1.36462      1.17403      0.0512916      
     1137      64      -309.799      -309.619      0.00281478      1.04066      0.210755      0.0341136      
     1138      64      -309.828      -309.618      0.00327783      1.06601      0.353398      0.0316137      
     1139      64      -309.879      -309.621      0.00403221      1.16283      0.849053      0.0295532      
     1140      64      -309.95      -309.712      0.00370659      1.39314      1.84314      0.041263      
     1141      64      -309.804      -309.769      0.000547254      2.0135      2.44211      0.0610048      
     1142      64      -309.952      -309.807      0.00225703      1.55527      2.16439      0.050685      
     1143      64      -309.897      -309.82      0.00120173      1.75502      2.25502      0.0565296      
     1144      64      -309.931      -309.824      0.00167951      1.64327      2.20359      0.0534206      
     1145      64      -309.931      -309.824      0.00166932      1.64456      2.20363      0.0534596      
     1146      64      -309.929      -309.825      0.00163907      1.64864      2.20353      0.053609      
     1147      64      -309.724      -309.609      0.00179837      1.15067      0.507842      0.0425251      
     1148      64      -309.927      -309.826      0.00158068      1.65668      2.20381      0.0538938      
     1149      64      -309.921      -309.828      0.00146588      1.67399      2.20432      0.0544717      
     1150      64      -309.908      -309.828      0.00124767      1.71285      2.20988      0.0555225      
     1151      64      -309.917      -309.828      0.0013815      1.68802      2.20557      0.0548896      
     1152      64      -309.917      -309.829      0.00137547      1.68513      2.20071      0.0548164      
     1153      64      -309.919      -309.832      0.00135797      1.67633      2.186      0.054626      
     1154      64      -309.923      -309.838      0.00132401      1.65858      2.15604      0.0542084      
     1155      64      -309.93      -309.849      0.0012567      1.62384      2.0946      0.0533081      
     1156      64      -309.943      -309.871      0.00112607      1.55677      1.9743      0.05156      
     1157      64      -309.967      -309.911      0.000884601      1.43315      1.73949      0.0483258      
     1158      64      -309.734      -309.615      0.00184968      1.10544      0.324783      0.0408297      
     1159      64      -310.004      -309.974      0.000472952      1.24461      1.3087      0.0426109      
     1160      64      -310.031      -310.036      7.57054e-05      1.22723      0.898177      0.0388195      
     1161      64      -310.029      -310.039      0.000155652      1.30148      0.967952      0.0401337      
     1162      64      -310.04      -310.054      0.000210408      1.27224      0.874958      0.0385544      
     1163      64      -310.069      -310.09      0.000334073      1.21398      0.643007      0.0346709      
     1164      64      -310.095      -310.12      0.000393765      1.24132      0.661612      0.0336264      
     1165      64      -310.119      -310.138      0.000291324      1.13188      0.493563      0.0306574      
     1166      64      -310.156      -310.157      1.24647e-05      0.98282      0.503251      0.0312015      
     1167      64      -310.17      -310.17      7.30206e-06      0.957166      0.26178      0.0272239      
     1168      64      -310.174      -310.172      3.23403e-05      0.978654      0.270558      0.0267145      
     1169      64      -309.742      -309.618      0.00193216      1.08044      0.23056      0.0392375      
     1170      64      -310.182      -310.177      7.81514e-05      0.955463      0.170314      0.0260729      
     1171      64      -310.187      -310.179      0.000133824      0.947771      0.197231      0.0260442      
     1172      64      -310.195      -310.182      0.000210467      0.902473      0.125185      0.0258851      
     1173      64      -310.199      -310.182      0.000260795      0.882348      0.158596      0.0265216      
     1174      64      -310.201      -310.184      0.000269082      0.87924      0.099679      0.0258331      
     1175      64      -310.202      -310.185      0.000278047      0.881685      0.127375      0.025898      
     1176      64      -310.202      -310.186      0.000252342      0.886777      0.0708288      0.0249302      
     1177      64      -310.202      -310.186      0.000248271      0.888832      0.0807085      0.0247729      
     1178      64      -310.201      -310.186      0.000228272      0.898673      0.0449317      0.0252086      
     1179      64      -310.201      -310.186      0.00023134      0.896609      0.035161      0.0250834      
     1180      64      -309.754      -309.619      0.00210994      1.05868      0.262718      0.0382363      
     1181      64      -310.202      -310.186      0.000236629      0.892213      0.0257362      0.0250131      
     1182      64      -310.202      -310.187      0.000242266      0.88803      0.037819      0.0249624      
     1183      64      -310.202      -310.187      0.000239219      0.889758      0.0237655      0.0248801      
     1184      64      -310.202      -310.187      0.000234889      0.892767      0.0252897      0.0247661      
     1185      64      -310.202      -310.187      0.000234002      0.893352      0.0168518      0.0246887      
     1186      64      -310.202      -310.187      0.000233139      0.894054      0.0235251      0.0246843      
     1187      64      -309.763      -309.621      0.00222432      1.02993      0.162784      0.0377544      
     1188      64      -309.773      -309.62      0.00238075      1.01344      0.182519      0.0370242      
     1189      64      -309.78      -309.621      0.0024886      1.01847      0.133606      0.036191      
     1190      64      -309.79      -309.619      0.00266087      1.03712      0.209018      0.0349832      
     1191      64      -309.221      -310.031      0.012659      1.82331      0.856547      0.0731836      
     1192      64      -309.249      -310.066      0.0127804      1.61301      0.0368021      0.0754635      
     1193      64      -309.251      -310.067      0.0127435      1.59871      0.0486802      0.0754454      
     1194      64      -309.252      -310.067      0.0127315      1.58997      0.0292783      0.0750939      
     1195      64      -309.252      -310.067      0.0127248      1.58572      0.0345148      0.0749249      
     1196      64      -309.25      -310.067      0.0127604      1.59137      0.0198546      0.0749916      
     1197      64      -309.249      -310.067      0.0127747      1.59372      0.0249549      0.0750118      
     1198      64      -309.248      -310.067      0.012801      1.59549      0.0134492      0.0750335      
     1199      64      -309.248      -310.067      0.0128019      1.59551      0.0141254      0.0750204      
     1200      64      -309.244      -310.055      0.0126692      1.67838      0.357327      0.0762104      
     1201      64      -309.251      -310.059      0.012622      1.62902      0.258865      0.0791211      
     1202      64      -309.25      -310.062      0.0126848      1.63067      0.165063      0.0781891      
     1203      64      -309.247      -310.063      0.012758      1.64095      0.162163      0.076946      
     1204      64      -309.246      -310.065      0.0127977      1.64103      0.104872      0.0766579      
     1205      64      -309.243      -310.065      0.0128434      1.64422      0.111106      0.0763454      
     1206      64      -309.245      -310.066      0.0128297      1.63364      0.054559      0.0756992      
     1207      64      -309.246      -310.066      0.0128234      1.63038      0.0598866      0.0755192      
# s_aa.xyz
|  config  |  # atoms  |  energy  | DFT energy | energy error |  force  | DFT force | force error |
     1208      64      -305.995      -306.877      0.013769      2.18496      1.55074      0.0649905      
     1209      64      -306.173      -306.964      0.0123597      1.45006      0.0831393      0.0697535      
     1210      64      -306.171      -306.964      0.0123996      1.46388      0.0475185      0.0697314      
     1211      64      -306.169      -306.964      0.012422      1.47263      0.0588568      0.0696915      
     1212      64      -306.169      -306.965      0.012432      1.47545      0.0356977      0.069638      
     1213      64      -306.169      -306.965      0.0124371      1.47731      0.0433633      0.069626      
     1214      64      -306.17      -306.965      0.0124137      1.4708      0.0261227      0.0697359      
     1215      64      -306.171      -306.965      0.0124073      1.46917      0.0312305      0.0697495      
     1216      64      -306.171      -306.965      0.0124004      1.46721      0.0183733      0.0696508      
     1217      64      -306.171      -306.965      0.0123972      1.46641      0.0233807      0.0696062      
     1218      64      -306.106      -306.949      0.0131737      1.68943      0.496451      0.0630713      
     1219      64      -306.136      -306.955      0.0127986      1.54913      0.336079      0.0659381      
     1220      64      -306.148      -306.959      0.0126617      1.49932      0.191359      0.0671059      
     1221      64      -306.159      -306.96      0.012509      1.45977      0.18243      0.0684764      
     1222      64      -306.164      -306.961      0.0124648      1.45519      0.131481      0.0692753      
     1223      64      -306.173      -306.962      0.0123314      1.45053      0.19163      0.071385      
     1224      64      -306.17      -306.962      0.0123716      1.45084      0.149014      0.0708157      
     1225      64      -306.172      -306.963      0.0123653      1.44913      0.0768463      0.0700977      
# s_iIn.xyz
|  config  |  # atoms  |  energy  | DFT energy | energy error |  force  | DFT force | force error |
     1226      65      -308.754      -307.999      0.0116077      2.38516      3.44175      0.0714713      
     1227      65      -309.088      -308.414      0.0103561      0.833283      0.0899762      0.0417013      
     1228      65      -309.089      -308.415      0.0103747      0.824119      0.109247      0.0419355      
     1229      65      -309.089      -308.415      0.0103558      0.824566      0.0691137      0.041556      
     1230      65      -309.088      -308.416      0.0103426      0.827119      0.0834551      0.0413587      
     1231      65      -309.087      -308.416      0.0103279      0.826226      0.0543221      0.0410134      
     1232      65      -309.087      -308.416      0.0103204      0.826898      0.0670593      0.040943      
     1233      65      -309.087      -308.417      0.0103132      0.82816      0.0412892      0.040976      
     1234      65      -309.087      -308.417      0.0103128      0.828435      0.044929      0.0410058      
     1235      65      -309.088      -308.417      0.010321      0.821634      0.0342715      0.0411777      
     1236      65      -309.088      -308.417      0.010324      0.819583      0.0420894      0.0412828      
     1237      65      -308.988      -308.316      0.0103439      1.13153      1.09565      0.0451185      
     1238      65      -309.088      -308.417      0.0103194      0.821832      0.0315101      0.0411037      
     1239      65      -309.088      -308.417      0.0103186      0.82247      0.0386594      0.0411241      
     1240      65      -309.088      -308.417      0.0103235      0.818398      0.0222461      0.0410084      
     1241      65      -309.088      -308.417      0.0103259      0.816722      0.0271989      0.0410081      
     1242      65      -309.089      -308.417      0.0103341      0.812292      0.019471      0.0409814      
     1243      65      -309.089      -308.417      0.0103327      0.812982      0.0152357      0.0409587      
     1244      65      -309.003      -308.323      0.0104586      1.07174      1.1266      0.0470364      
     1245      65      -309.035      -308.37      0.0102249      0.947323      0.648594      0.0426088      
     1246      65      -309.049      -308.385      0.0102037      0.964039      0.638548      0.0410488      
     1247      65      -309.067      -308.403      0.0102223      0.889426      0.344251      0.0399532      
     1248      65      -309.077      -308.408      0.0102999      0.87205      0.34495      0.0412703      
     1249      65      -309.084      -308.413      0.0103202      0.849324      0.148168      0.0411022      
     1250      65      -309.085      -308.413      0.0103357      0.851272      0.15979      0.0414476      
     1251      65      -308.763      -308.617      0.00224711      2.07076      2.85277      0.0728095      
     1252      65      -308.926      -308.917      0.000141068      1.12399      0.135209      0.0483095      
     1253      65      -308.924      -308.918      9.07381e-05      1.12535      0.162883      0.0490882      
     1254      65      -308.92      -308.919      4.81756e-06      1.12367      0.088209      0.0488368      
     1255      65      -308.917      -308.92      3.32579e-05      1.12529      0.107968      0.0490349      
     1256      65      -308.915      -308.92      7.24296e-05      1.11866      0.0617182      0.0477397      
     1257      65      -308.915      -308.92      7.59091e-05      1.11817      0.0665236      0.0476753      
     1258      65      -308.914      -308.92      9.81434e-05      1.1212      0.0399343      0.047724      
     1259      65      -308.914      -308.921      0.000105701      1.1226      0.0480208      0.0478019      
     1260      65      -308.914      -308.921      0.000105013      1.11722      0.0315745      0.0477907      
     1261      65      -308.914      -308.921      0.000104627      1.11621      0.0368494      0.047809      
     1262      65      -308.906      -308.853      0.000819243      1.23224      0.889808      0.0522886      
     1263      65      -308.914      -308.921      0.000111442      1.11822      0.0258969      0.0477521      
     1264      65      -308.913      -308.921      0.000113699      1.11909      0.0338355      0.047775      
     1265      65      -308.913      -308.921      0.000115254      1.1188      0.0173254      0.0476077      
